2022-04-05 02:54:15,382 - payo | https://clips.twitch.tv/LachrymoseCalmShrimpCoolCat-EE5EQgWrfB_TfXV0/edit ~ (inc:15, avg:7.11, diff:2.11)
2022-04-05 12:10:38,356 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:12, avg:5.2, diff:2.31)
2022-04-05 12:11:17,054 - cowsep | https://clips.twitch.tv/AgitatedTriangularPorpoiseLeeroyJenkins-aOauHXY2tuCcfwSA/edit ~ (inc:12, avg:4.71, diff:2.55)
2022-04-05 12:12:17,410 - pokelawls | https://clips.twitch.tv/SnappyFancyBurritoChocolateRain-qKjP8r8gPICK4ap6/edit ~ (inc:235, avg:114.74, diff:2.05)
2022-04-05 12:12:55,916 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:14, avg:7.24, diff:1.93)
2022-04-05 12:30:45,246 - pokelawls | https://clips.twitch.tv/SmallPeppyJaguarSSSsss-0SHSt8Ar9oUo5JED/edit ~ (inc:245, avg:120.44, diff:2.03)
2022-04-05 12:31:23,747 - pokelawls | https://clips.twitch.tv/EvilStormyLobsterRitzMitz-1nP75YCmxMoF2x5w/edit ~ (inc:374, avg:194.42, diff:1.92)
2022-04-05 12:32:21,841 - graycen | https://clips.twitch.tv/SmoggyZanyGazelleTF2John-AzSgIH0W9ALqfJUL/edit ~ (inc:12, avg:6.23, diff:1.93)
2022-04-05 12:38:15,156 - graycen | https://clips.twitch.tv/HumbleSpikyAlligatorAMPEnergy-hNFh-VeKaCRTDr-k/edit ~ (inc:12, avg:4.98, diff:2.41)
2022-04-05 12:40:10,334 - pokelawls | https://clips.twitch.tv/SourFaithfulOxFrankerZ--LGIg03UV3vkCXLS/edit ~ (inc:160, avg:77.36, diff:2.07)
2022-04-05 12:43:18,675 - cowsep | https://clips.twitch.tv/RichEnjoyableTubersCoolStoryBob-x1O5O6Gt5GgxGBdS/edit ~ (inc:12, avg:5.74, diff:2.09)
2022-04-05 12:46:28,556 - pokelawls | https://clips.twitch.tv/UglyGlutenFreeWalrusMrDestructoid-BR7qyZ4wa59v3_Ue/edit ~ (inc:353, avg:182.99, diff:1.93)
2022-04-05 12:49:39,230 - graycen | https://clips.twitch.tv/LazyAdorableAppleTheRinger-A0T6wuFJtmQ_rM4p/edit ~ (inc:12, avg:5.82, diff:2.06)
2022-04-05 12:50:33,268 - graycen | https://clips.twitch.tv/AmazonianKawaiiPuppyTheRinger-jY8isboVdgRKHLAQ/edit ~ (inc:15, avg:7.88, diff:1.9)
2022-04-05 12:53:50,633 - graycen | https://clips.twitch.tv/TolerantFastBubbleteaNerfBlueBlaster-6SaUUBdZ3VDCUzOA/edit ~ (inc:14, avg:6.59, diff:2.13)
2022-04-05 12:54:41,817 - graycen | https://clips.twitch.tv/DullAdorableRadicchioShazBotstix-Y6ppeSD9sm1-JBpX/edit ~ (inc:17, avg:7.73, diff:2.2)
2022-04-05 13:00:14,779 - graycen | https://clips.twitch.tv/AbrasiveCheerfulRamenPartyTime-8ByyFBGNgsQI4-0y/edit ~ (inc:13, avg:6.65, diff:1.96)
2022-04-05 13:00:43,807 - pokelawls | https://clips.twitch.tv/CooperativeGrossReubenSoonerLater-2-XXPI8J7MY00yMq/edit ~ (inc:340, avg:177.07, diff:1.92)
2022-04-05 13:03:09,308 - graycen | https://clips.twitch.tv/ArborealGoldenOrangeTF2John-uszBpRf7iwjL9pgi/edit ~ (inc:16, avg:8.19, diff:1.95)
2022-04-05 13:05:11,139 - graycen | https://clips.twitch.tv/TardyFriendlyShieldNotLikeThis-dKxgo6vfZO_7FVO6/edit ~ (inc:14, avg:6.8, diff:2.06)
2022-04-05 13:06:46,986 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:12, avg:5.34, diff:2.25)
2022-04-05 13:10:04,670 - graycen | https://clips.twitch.tv/AmorphousCrypticNigiriPartyTime-5dROgGBRAXqRQP3E/edit ~ (inc:12, avg:4.7, diff:2.55)
2022-04-05 13:13:25,249 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:12, avg:6.08, diff:1.97)
2022-04-05 13:13:31,591 - pokelawls | https://clips.twitch.tv/DirtyAlertVelociraptorCoolStoryBro-NSOGf4BUfQm2JCyv/edit ~ (inc:424, avg:209.19, diff:2.03)
2022-04-05 13:24:08,592 - cowsep | https://clips.twitch.tv/StupidFurryBaguetteKappaWealth--aknFMy7D_IOo05J/edit ~ (inc:12, avg:3.12, diff:3.84)
2022-04-05 13:24:15,903 - graycen | https://clips.twitch.tv/TriumphantApatheticOryxDatSheffy-DyTXlAZM7OP4UEab/edit ~ (inc:14, avg:4.07, diff:3.44)
2022-04-05 13:27:16,217 - chaeiry | https://clips.twitch.tv/GleamingBusyDugongGingerPower-K_2pHuf163aBPC5F/edit ~ (inc:14, avg:3.69, diff:3.8)
2022-04-05 13:32:26,919 - chaeiry | https://clips.twitch.tv/AstuteSpookyMartenTwitchRPG-0dLzavoKGy8zXa7c/edit ~ (inc:12, avg:5.68, diff:2.11)
2022-04-05 13:33:15,264 - chaeiry | https://clips.twitch.tv/EsteemedDistinctMarjoram4Head-bMvRXqdxoFdW4fJY/edit ~ (inc:14, avg:7.27, diff:1.93)
2022-04-05 13:36:37,392 - pokelawls | https://clips.twitch.tv/WildSpunkyLEDSoonerLater-g0H4aPlj9UfRHIge/edit ~ (inc:125, avg:59.57, diff:2.1)
2022-04-05 13:37:38,511 - pokelawls | https://clips.twitch.tv/GrotesqueNaiveGarageCharlieBitMe-hI2KKBKwaZ5b-CeT/edit ~ (inc:151, avg:78.81, diff:1.92)
2022-04-05 13:41:17,734 - graycen | https://clips.twitch.tv/BigDeliciousOrangeGrammarKing-OGvHxTpwd3UuhKfN/edit ~ (inc:12, avg:5.21, diff:2.3)
2022-04-05 13:43:26,700 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:13, avg:6.68, diff:1.95)
2022-04-05 13:46:29,185 - pokelawls | https://clips.twitch.tv/InterestingClearPigeonHoneyBadger-pY6JOq0sM0QBZVF4/edit ~ (inc:145, avg:71.02, diff:2.04)
2022-04-05 13:47:07,325 - pokelawls | https://clips.twitch.tv/HilariousCreativeRadicchioTwitchRPG-gOuOMRoxK7o77boS/edit ~ (inc:283, avg:119.93, diff:2.36)
2022-04-05 13:52:04,726 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:12, avg:6.2, diff:1.93)
2022-04-05 13:56:08,522 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:12, avg:6.06, diff:1.98)
2022-04-05 13:58:37,188 - pokelawls | https://clips.twitch.tv/AbstrusePlausibleTrayBibleThump-KUM8a1b5bcY0pvrO/edit ~ (inc:186, avg:95.74, diff:1.94)
2022-04-05 13:59:33,003 - pokelawls | https://clips.twitch.tv/KitschyAmazonianWolverineJebaited-irrU4UGeCD_17grK/edit ~ (inc:304, avg:153.84, diff:1.98)
2022-04-05 14:00:56,584 - cowsep | https://clips.twitch.tv/ObliqueBelovedSamosaFeelsBadMan-OjJpyRJA3ATlbRTz/edit ~ (inc:12, avg:4.02, diff:2.98)
2022-04-05 14:05:48,726 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:18, avg:9.1, diff:1.98)
2022-04-05 14:17:54,408 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:14, avg:5.93, diff:2.36)
2022-04-05 14:18:00,862 - pokelawls | https://clips.twitch.tv/ScrumptiousAmusedDootSMOrc-2H0LhvdCYKG6w4SZ/edit ~ (inc:208, avg:83.99, diff:2.48)
2022-04-05 14:22:04,197 - cowsep | https://clips.twitch.tv/HorribleAffluentSnailKippa-q6voXc_eg1pv6k8w/edit ~ (inc:12, avg:2.86, diff:4.2)
2022-04-05 14:22:10,219 - pokelawls | https://clips.twitch.tv/AltruisticCharmingJaySquadGoals-XwPxcLtRaLHtgN8u/edit ~ (inc:146, avg:76.05, diff:1.92)
2022-04-05 14:23:12,277 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:12, avg:6.06, diff:1.98)
2022-04-05 14:25:36,257 - pokelawls | https://clips.twitch.tv/ShinyApatheticButterflyHeyGuys-I_HM_WUn13fvAWqh/edit ~ (inc:260, avg:135.75, diff:1.92)
2022-04-05 14:25:48,653 - cowsep | https://clips.twitch.tv/ThoughtfulDependableAsteriskKippa-p2-LZBy2DQzi4_V5/edit ~ (inc:12, avg:6.15, diff:1.95)
2022-04-05 14:30:44,739 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:13, avg:6.51, diff:2.0)
2022-04-05 14:31:58,644 - graycen | https://clips.twitch.tv/PiliablePeacefulAntelope4Head-OHZPQNHZkYZhow0a/edit ~ (inc:12, avg:4.38, diff:2.74)
2022-04-05 14:37:08,311 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:15, avg:7.21, diff:2.08)
2022-04-05 14:40:44,242 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:21, avg:10.95, diff:1.92)
2022-04-05 14:44:18,985 - pokelawls | https://clips.twitch.tv/CovertCarelessIcecreamCeilingCat-e6_lVXtpCUiP5ICr/edit ~ (inc:278, avg:141.78, diff:1.96)
2022-04-05 14:45:38,663 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:13, avg:6.8, diff:1.91)
2022-04-05 14:50:21,103 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:13, avg:4.73, diff:2.75)
2022-04-05 14:50:45,685 - pokelawls | https://clips.twitch.tv/HotSullenLardKlappa-J57QXCEV1BwNepCL/edit ~ (inc:292, avg:153.56, diff:1.9)
2022-04-05 14:51:10,543 - heem | [CLIP CREATE FAILED]: {'error': 'Forbidden', 'status': 403, 'message': 'User does not have permissions to Clip on this channel.'} ~ (inc:15, avg:7.22, diff:2.08)
2022-04-05 14:54:59,528 - cowsep | https://clips.twitch.tv/TenaciousPiliableChoughTheThing-EmQgPcMgbtsJV-AT/edit ~ (inc:15, avg:2.38, diff:6.29)
2022-04-05 14:55:37,784 - cowsep | https://clips.twitch.tv/SlipperyThankfulWalrusBCWarrior-vJyzAfevS8rycPrW/edit ~ (inc:18, avg:5.98, diff:3.01)
2022-04-05 14:56:15,870 - cowsep | https://clips.twitch.tv/BelovedSpineyStinkbugPicoMause-sQMR4JmlMTy8TSso/edit ~ (inc:25, avg:11.36, diff:2.2)
2022-04-05 15:31:55,811 - pokelawls | https://clips.twitch.tv/PlainDarkDragonBibleThump-87m9QoexHksoNaOy/edit ~ (inc:274, avg:141.82, diff:1.93)
2022-04-05 15:38:14,886 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:20, avg:10.07, diff:1.99)
2022-04-05 15:45:40,191 - cowsep | https://clips.twitch.tv/KindSavoryPassionfruitDeIlluminati-Yw_z4_CywZCaVy0H/edit ~ (inc:12, avg:3.31, diff:3.62)
2022-04-05 15:46:52,452 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:15, avg:7.59, diff:1.98)
2022-04-05 15:53:25,943 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:4.69, diff:2.56)
2022-04-05 15:59:19,533 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:3.73, diff:3.22)
2022-04-05 15:59:57,137 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:14, avg:4.25, diff:3.29)
2022-04-05 16:10:29,527 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.94, diff:4.08)
2022-04-05 16:10:46,564 - cowsep | https://clips.twitch.tv/EnjoyableDifferentPassionfruitNerfBlueBlaster-_b0g9QLIXlHIqwCX/edit ~ (inc:12, avg:5.66, diff:2.12)
2022-04-05 16:12:56,125 - cowsep | https://clips.twitch.tv/DeliciousEnticingPeafowlAMPEnergy-i9JiLPrcRTzXi4Qi/edit ~ (inc:12, avg:5.39, diff:2.22)
2022-04-05 16:15:22,924 - cowsep | https://clips.twitch.tv/CogentHilariousSquidDatBoi-mqQ7-0P0JbO4ak_7/edit ~ (inc:12, avg:5.18, diff:2.32)
2022-04-05 16:29:45,667 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:3.26, diff:3.68)
2022-04-05 16:38:53,525 - cowsep | https://clips.twitch.tv/NiceEntertainingClipsdadLitFam-RhhD_747MBUuj8L9/edit ~ (inc:13, avg:2.67, diff:4.88)
2022-04-05 16:44:21,816 - cowsep | https://clips.twitch.tv/AthleticSpinelessCockroachPicoMause-LMwDOe2kCDmv0E4u/edit ~ (inc:12, avg:3.22, diff:3.72)
2022-04-05 16:46:30,196 - cowsep | https://clips.twitch.tv/OilyAmusedTitanHeyGuys-w0_b7oSuKN1pnaeO/edit ~ (inc:12, avg:5.09, diff:2.36)
2022-04-05 16:48:38,623 - cowsep | https://clips.twitch.tv/AdventurousDiligentWalletJonCarnage-IYU3rAgzqB4n5oMd/edit ~ (inc:12, avg:6.21, diff:1.93)
2022-04-05 16:50:48,724 - cowsep | https://clips.twitch.tv/InterestingFlaccidSandstormSmoocherZ-fBU_F4ZCAkzGwty-/edit ~ (inc:12, avg:5.87, diff:2.04)
2022-04-05 16:59:57,385 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.71, diff:4.43)
2022-04-05 17:29:50,548 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.09, diff:5.74)
2022-04-05 17:33:41,144 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:6.26, diff:1.92)
2022-04-05 17:37:23,998 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:4.92, diff:2.44)
2022-04-05 17:38:01,524 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:5.98, diff:2.01)
2022-04-05 17:55:59,607 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:5.82, diff:2.06)
2022-04-05 17:59:58,473 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:15, avg:7.07, diff:2.12)
2022-04-05 18:06:30,600 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:4.58, diff:2.62)
2022-04-05 18:12:25,589 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:5.61, diff:2.14)
2022-04-05 18:17:38,840 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:4.6, diff:2.61)
2022-04-05 18:18:11,812 - cowsep | https://clips.twitch.tv/HotGiantCookieBudStar-QA8vx9TbBC85RbEc/edit ~ (inc:12, avg:3.46, diff:3.46)
2022-04-05 18:18:49,748 - cowsep | https://clips.twitch.tv/ManlyAnnoyingLlamaANELE-Ya1g1RBzPD9gcdCc/edit ~ (inc:13, avg:5.74, diff:2.27)
2022-04-05 18:25:15,368 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:3.81, diff:3.15)
2022-04-05 18:28:54,963 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:6.08, diff:1.97)
2022-04-05 18:29:51,718 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:13, avg:6.7, diff:1.94)
2022-04-05 18:39:27,919 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:15, avg:5.08, diff:2.95)
2022-04-05 18:44:27,887 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.42, diff:4.95)
2022-04-05 18:52:09,097 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:3.34, diff:3.59)
2022-04-05 18:57:31,732 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.79, diff:4.3)
2022-04-05 19:00:03,667 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:15, avg:7.81, diff:1.92)
2022-04-05 19:01:28,375 - cowsep | https://clips.twitch.tv/EsteemedDarlingGrassMcaT-TvLGNRxhzvWCFNvM/edit ~ (inc:12, avg:3.81, diff:3.15)
2022-04-05 19:16:36,175 - cowsep | https://clips.twitch.tv/AlertConsiderateSkirretDAESuppy-yaX7zBnOYZXIIMr9/edit ~ (inc:12, avg:3.72, diff:3.23)
2022-04-05 19:29:46,027 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.71, diff:4.43)
2022-04-05 19:31:27,971 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:13, avg:6.65, diff:1.96)
2022-04-05 19:37:42,253 - cowsep | https://clips.twitch.tv/BlushingSavagePieVoteYea-oAp_vv_ny-MhyQha/edit ~ (inc:12, avg:3.01, diff:3.99)
2022-04-05 19:44:59,884 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.59, diff:4.64)
2022-04-05 19:56:52,841 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:3.81, diff:3.15)
2022-04-05 19:57:30,257 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:14, avg:6.09, diff:2.3)
2022-04-05 19:59:58,651 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:13, avg:6.16, diff:2.11)
2022-04-05 20:29:51,984 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:4.37, diff:2.74)
2022-04-05 20:52:34,664 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:13, avg:2.43, diff:5.34)
2022-04-05 21:00:00,524 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:3.92, diff:3.06)
2022-04-05 21:14:34,136 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.82, diff:4.26)
2022-04-05 21:19:49,777 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:13, avg:6.73, diff:1.93)
2022-04-05 21:29:46,735 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.8, diff:4.29)
2022-04-05 21:38:37,781 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:13, avg:6.42, diff:2.02)
2022-04-05 21:42:12,062 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:15, avg:7.46, diff:2.01)
2022-04-05 21:58:38,112 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:6.09, diff:1.97)
2022-04-05 21:59:58,914 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:17, avg:6.97, diff:2.44)
2022-04-05 22:00:36,393 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:27, avg:13.43, diff:2.01)
2022-04-05 22:03:25,818 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:16, avg:7.45, diff:2.15)
2022-04-05 22:04:03,417 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:17, avg:8.43, diff:2.02)
2022-04-05 22:04:40,838 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:20, avg:10.35, diff:1.93)
2022-04-05 22:10:51,135 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:13, avg:6.71, diff:1.94)
2022-04-05 22:23:09,748 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:6.08, diff:1.97)
2022-04-05 22:28:15,868 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:14, avg:6.95, diff:2.01)
2022-04-05 22:28:53,388 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:18, avg:8.77, diff:2.05)
2022-04-05 22:29:50,162 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:21, avg:10.44, diff:2.01)
2022-04-05 22:41:35,016 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:5.67, diff:2.12)
2022-04-05 22:46:24,866 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:13, avg:5.65, diff:2.3)
2022-04-05 22:50:21,738 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:4.79, diff:2.51)
2022-04-05 22:54:52,468 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:16, avg:7.49, diff:2.13)
2022-04-05 22:59:18,723 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:15, avg:7.32, diff:2.05)
2022-04-05 22:59:56,176 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:22, avg:10.0, diff:2.2)
2022-04-05 23:29:39,609 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:2.4, diff:4.99)
2022-04-05 23:36:47,831 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:4.0, diff:3.0)
2022-04-05 23:52:43,388 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:14, avg:5.79, diff:2.42)
2022-04-05 23:53:20,843 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:21, avg:9.37, diff:2.24)
2022-04-06 00:13:16,311 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:13, avg:4.18, diff:3.11)
2022-04-06 00:29:45,416 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:1.7, diff:7.07)
2022-04-06 00:43:48,318 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:4.01, diff:2.99)
2022-04-06 00:44:32,255 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:6.15, diff:1.95)
2022-04-06 00:55:14,362 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:12, avg:4.34, diff:2.76)
2022-04-06 00:55:51,791 - pokelawls | [CLIP CREATE FAILED]: {'error': 'Not Found', 'status': 404, 'message': 'Clipping is not possible for an offline channel.'} ~ (inc:15, avg:7.2, diff:2.08)
